id,created_at,updated_at,description,category_id,price,type_of_post,animal_id,user_id,title,user_position,,,
1464,2019-12-11 21:03:16,2019-12-11 21:03:16,"Bonjour, Je m'appelle Norbu, j'ai deux ans et demi et je cherche une belle femelle pour faire des petits. J'ai un bon pédigré et une confirmation de (... voir la suite)",1,12,1,849,7726,Propose saillie,Reyssouze 01190,,,
1465,2019-04-02 04:45:30,2019-04-02 04:45:30,2 beaux petit Maine Coon à réserver sur une portée de 7 - LOOF Super Look ! Issus du Mariage entre : Histoire de coon's Ombre et Legend d'éros Mis (... voir la suite),1,13,1,426,3481,Chatons maine-coon loof à réserver,Tôtes 76890,,,
1466,2019-06-05 14:42:20,2019-06-05 14:42:20,"Pour tout renseignements, veuillez nous contacter : Tél; : 06.87.11.61.50 Mail : cmr-breton@orange.fr Fox-terrier poil lisse, inscrits LOF, né le (... voir la suite)",1,55,1,1490,5875,Fox terrier poil lisse lof,Yvetot 76190,,,
1467,2019-03-31 04:04:40,2019-03-31 04:04:40,"Une très jolie portée de tricolore vous avez le choix ils vous seront cèdés avec tous les papiers en règle , puce et passeport et vacciné CHPLPPI mai (... voir la suite)",1,4,1,599,7929,Vous avez le choix !! 0325296759 pour plus de renseignements !,Virey-sous-bar 10260,,,
1468,2019-12-01 12:50:14,2019-12-01 12:50:14,Isy White est une adorable abyssine qui est en demande de beaucoup de câlins. Elle part en retraite d'élevage afin de vivre sa vie de chat dans un foy (... voir la suite),1,24,1,381,4982,Abyssin retraiter,Sillé-le-guillaume 72140,,,
1469,2019-05-19 20:08:54,2019-05-19 20:08:54,"Magnifiques chiots issus d'excellentes lignées, au caractère équilibré et élevés en famille. Ils sont vermifugés, vaccinés, identifiés, et partiront (... voir la suite)",1,11,1,1434,6050,Chiots akita américains,Québriac 35190,,,
1470,2019-11-07 02:07:23,2019-11-07 02:07:23,"BB golden retriever lof bonne origines , les petites boules de poils partent pucées, vaccinées avec un certificat de bonne santé du vétérinaire k (... voir la suite)",1,10,1,1195,6401,Chiots golden retriever,Bourgon 53410,,,
1471,2019-02-03 10:40:17,2019-02-03 10:40:17,"Bonjour, Nous vous présentons nos chiots quu sont nés du mariage de N'Héra de la Relève de Sparte et Okaï ayant un très bon pedigree comportant plu (... voir la suite)",1,0,1,1182,4222,Chiots staffies noir,Montambert 58250,,,
1472,2019-08-25 11:17:58,2019-08-25 11:17:58,Disponible Piper de l'ange aux papillons 1 mâle Spitz allemand blanc ils sont nés le 16 Décembre 2019 Maman,Neige de la source des volcans petite (... voir la suite),1,49,1,8,4253,Disponible chiot spitz allemand blanc lof,Crespin 81350,,
1473,2019-09-28 04:50:34,2019-09-28 04:50:34,"Isis a mis bas 3 mâles et une femelle le 14 octobre 2019. Seul un petit mâle est encore disponibles, les autres chatons étaient réservés avant même le (... voir la suite)",1,49,1,816,3988,Un petit chaton né le 14 octobre 2019 est disponible.,Grosville 50340,,,
1474,2019-07-22 14:56:19,2019-07-22 14:56:19,"Nalia est une Femelle Bengal Brown tabby rosettes née en 2017. Inscrite au LOOF, à jour de ces vaccins, tester pour le PKDef et vermifuge. Elle es (... voir la suite)",1,23,1,705,2958,Femelle bengal brown tabby rosettes,Saint-martin-de-queyrières 05120,,,
1475,2019-02-27 20:20:11,2019-02-27 20:20:11,"Notre chatterie ANAK KUCING est un petit élevage professionnel et familial de Bengal. Disponible 1 chaton mâles Brown Tabby rosettes, nés le 12 mar (... voir la suite)",1,12,1,1931,6712,Chaton bengal disponible,Saint-martin-de-queyrières 05120,,,
1476,2019-09-13 19:47:59,2019-09-13 19:47:59,"Nés le 19 juillet 2019, disponible à partir du 19 octobre 2019. 6 chatons Brown tabby rosettes. 2 mâles et 4 femelles porteur de Snow. Très beau co (... voir la suite)",1,35,1,1416,5489,Chatons bengal disponibles,Saint-martin-de-queyrières 05120,,,
1477,2019-09-11 01:03:37,2019-09-11 01:03:37,à naitre début février Petits Bassets Griffons Vendéens disponibles à partir début avril 2010 Ces chiots sont issus d'un mariage entre 2 parent (... voir la suite),1,56,1,195,2632,"Pbgv à naître début février, parents chasseurs et testés poag",Cessey-sur-tille 21110,,,
1478,2019-07-15 12:56:00,2019-07-15 12:56:00,"CHIOTS COTONS DE TULEAR Ils seront vaccinés, identifisé par puce électronique, certificat vétérinaire, inscrits au LOF Mère : Maika DU CLOS DE MONT (... voir la suite)",1,0,1,1586,6747,Chiots cotons de tulear,Alès 30100,,,
1479,2019-09-27 10:54:51,2019-09-27 10:54:51,"Disponible à la réservation 4 adorables chatons Maine coon nés le 18 décembre 2019, 3 males et une femelle Ils partiront dans leurs nouvelles fam (... voir la suite)",1,55,1,1554,7206,Portée de 4 chatons,Alleins 13980,,,
1480,2019-10-23 14:16:33,2019-10-23 14:16:33,Nous avons la joie de vous annoncer nos dernières naissances pour 2019 : 7 boules de poils nés le 31 décembre : 5 males et 2 femelles Des males son (... voir la suite),1,21,1,1852,5582,Chiots bergers blanc suisse lof à réserver,Revigny 39570,,,
1481,2019-09-26 15:05:21,2019-09-26 15:05:21,"A réserver : magnifiques chiots berger belge malinois, lignée 100% utilisation. Chiots inscrits au Lof, Pucés, Vaccinés, Vermifugés, Titulaire d’u (... voir la suite)",1,54,1,1547,7491,Chiots berger belge malinois,Saint-benoît-la-forêt 37500,,,
1482,2019-06-21 15:59:13,2019-06-21 15:59:13,Quiryan est un chaton particulièrement attachant qui ronronne tout le temps Il est très joueur et particulièrement infatigable jusqu'à ce qu'il tombe (... voir la suite),1,36,1,730,2601,Bébé kurilian bobtail mâle vendu,Saint-jean-de-cornies 34160,,,
1483,2019-06-18 06:18:41,2019-06-18 06:18:41,Nous vous proposons à la réservation notre toute première portée de cinq chatons bleu tabby issus de ce mariage de lignées exceptionnelles! La maman (... voir la suite),1,50,1,1940,7487,"Chatons maine coon bleu tabby à reserver, lignées exceptionelles !",Nice 06000,,,
1484,2019-06-15 19:56:19,2019-06-15 19:56:19,"les bébés sont nés le 2 mars 2020... Superbes, bien dodus, tétant avec vigueur... Deux mâles et trois femelles. Ils vont grandir tranquillement (... voir la suite)",1,2,1,938,5147,Schnauzers poivre et sel lof,Charbuy 89113,,,
1485,2019-11-15 09:48:59,2019-11-15 09:48:59,Magnifiques !! venez les voir !! (... voir la suite),1,56,1,543,6742,Vous avez le choix !! 0325296759 pour plus de renseignements,Virey-sous-bar 10260,,,
1487,2019-03-13 00:45:30,2019-03-13 00:45:30,adorables cockers anglais fauve LOF (garanti pure race) Male 800 euros Femelle 900 euros facilités de paiement ils sont vendus vaccinés ,tatoués (... voir la suite),1,57,1,1708,6085,Cocker anglais lof,Padiès 81340,,
1488,2019-09-07 11:01:04,2019-09-07 11:01:04,Dès chaton sont nés 5 au total Reste à réserver 2 males black et bleu silver blotched tabby D autres chatons sont disponibles à la réservation na (... voir la suite),1,56,1,1898,3460,Chatons à réserver ( a vendre),Perreux 89120,,,
1489,2019-11-23 05:38:39,2019-11-23 05:38:39,Bonjour Notre Lempika championne au LOOF et confirmé et Legend sont parents de deux magnifiques bébés brown mâles La réservation sera possible à (... voir la suite),1,24,1,36,4057,Chatons bengal maman championne loof,Préchac 33730,,,
1490,2019-07-31 14:11:36,2019-07-31 14:11:36,"née le 2 juillet 2019, femelle exotic shorthair, loof, non stérilisée, pucée vaccinée indemne pkd, felv et fiv, avec certificat de bonne santé, joueus (... voir la suite)",1,26,1,908,3113,Femelle exotic shorthair loof,Saint-andré-goule-d'oie 85250,,,
1491,2019-04-20 11:42:55,2019-04-20 11:42:55,"Magnifiques chiots berger belge malinois, lignée 100% utilisation. Chiots inscrits au LOF, puces, vaccinés, vermifugés, titulaire d'un certificat de (... voir la suite)",1,23,1,1045,3097,Chiots mâles berger belge malinois,Saint-benoît-la-forêt 37500,,,
1492,2019-07-01 11:37:54,2019-07-01 11:37:54,"Icy de la kamy Toon's est disponible pour saillie. Il est né le 2 mai 2013 et a été lu B/B des hanches, coude ok, echo cardiaque ok, ncl clear, ichtyo (... voir la suite)",1,34,1,1510,6040,Mâle d apparence bouledogue americain pour saillie,Non L.O.F.Langlade 30980,,,
1493,2019-10-02 03:47:18,2019-10-02 03:47:18,"Nous proposons a la vente un tres joli petit male beagle avec d'exellentes origines , Pucé ,Vacciné et inscrit au livre des origines Français . Notr (... voir la suite)",1,27,1,1289,4753,Bebe beagle male inscrit au lof,andricourt 02380,,,
1494,2019-08-25 03:02:34,2019-08-25 03:02:34,"adorables chiots cairn terrier inscrit au lof et disponible vers le 05 février 2020, il y a de disponible quatre mâles dont 3 bringés et 1 fauve et (... voir la suite)",1,7,1,1907,7269,Adorables chiots cairn terrier,Ids-saint-roch 18170,,,
1495,2019-12-11 14:36:05,2019-12-11 14:36:05,Nous sommes heureux de vous annoncer la naissance des bébés Des magnifiques chiots staffie .tres belle morphologie .... Du top ..... Sta (... voir la suite),1,39,1,507,4282,Chiot staffordshire bull terrier bleu,Saint-denis-de-jouhet 36230,,,
1496,2019-07-20 08:10:47,2019-07-20 08:10:47,"La Blanche Iroise petit élevage familial, vous annonce sa portée de 3 chatons Ragdolls 1 femelle et 2 mâles tous blue point . À RÉSERVER Ils seront (... voir la suite)",1,57,1,1239,2165,Portée née le 22/01/2020 à réserver,Bohars 29820,,,
1497,2019-11-28 21:45:22,2019-11-28 21:45:22,Élevage du Temps de veras Chiot berger allemand à réserver Mère naya di caldeira de la madone Pere lutz des terres de Peyriere champion de Fra (... voir la suite),1,7,1,808,6497,Chiotst berger allemand,ze 05400,,,
1498,2019-05-12 06:13:13,2019-05-12 06:13:13,"Les chiots de INKA du Bois D'acacias et D'ENJOY LITTLE HEART De La Cour Saint Florent, Parents Tester ADN, Dysplasie, A -B APr C4 CLAD, Lignée chas (... voir la suite)",1,49,1,1275,7588,Setter irlandais rouge,Pécy 77970,,,
1499,2019-03-26 21:53:35,2019-03-26 21:53:35,"Bonjour Nous avons des chatons disponibles à l’adoption. Ils sont de pure race , en possession d'un pedigree, inscrit au LOOF. Ils sont en ordre (... voir la suite)",1,43,1,1759,3875,Chatons sacré de birmanie pure race,Embrun 05200,,,
1500,2019-12-10 18:48:25,2019-12-10 18:48:25,nous avons eu le bonheur d'accueillir des chiots cavalier king charles ruby (beaux et gentils comme des coeurs !) tous sont disponibles à partir de m (... voir la suite),1,5,1,606,7140,Chiot cavalier king charles ruby et noir/feu,Montréal 11290,,,
1501,2019-07-10 12:33:55,2019-07-10 12:33:55,"Un petite demoiselle est disponible à la réservation pour compagnie uniquement et sera disponible début Mars. Elle sera inscrit au lof. Parents côtés, (... voir la suite)",1,38,1,1836,6194,Chiots coton de tuléar à réserver,edinghem 62380,,,
1502,2019-12-25 07:06:00,2019-12-25 07:06:00,"Petit, actif, plein d'allant, rustique, le Cairn terrier est un amour de chien pour la ville comme la campagne.Il s'adapte à votre vie que vous soyez (... voir la suite)",1,37,1,1423,5867,Les bebes de julie,Saint-pourçain-sur-sioule 03500,,,
1503,2019-07-31 05:32:30,2019-07-31 05:32:30,"4 Mâles disponibles à réservations, poils longs et poils courts. contact : 06.42.03.32.62 (... voir la suite)",1,3,1,1031,5721,Chiots disponibles,Non L.O.F.Goulven 29890,,,
1504,2019-07-04 12:57:45,2019-07-04 12:57:45,l'élevage des pattes d'argent est heureux de vous annoncer que les petit Chihuahua Poil court sont disponible de suite pour rejoindre leur nouvelle fa (... voir la suite),1,36,1,351,7433,Sublime chiots chihuahua poils long et court lof,Yssingeaux 43200,,,
1505,2019-11-15 13:34:24,2019-11-15 13:34:24,Othello mâle shih-tzu de 14 mois. Lof - origines exceptionnelles – hyper gentil et propre. Mâchoire inférieure un eu avancée. vaccination complète eff (... voir la suite),1,33,1,1390,4127,Othello .chien lof aux origines exceptionnelles. propre. prix 950 €,Saint-firmin-des-bois 45220,,,
1506,2019-05-24 16:16:33,2019-05-24 16:16:33,La ferme des chats vous propose 6 magnifiques chatons scottish fold & straight black silver ticked et shaded issus d'un des 3 meilleurs Highland Strai (... voir la suite),1,0,1,1597,2264,Rare scottish fold black silver ticked tabby,Buzet-sur-tarn 31660,,,
1507,2019-03-07 07:39:17,2019-03-07 07:39:17,DISPONIBLE ... Dans l'Oise près de Beauvais - 60 - Hts de France- Picardie. PERCEVAL mâle exotic shorthair bleu point LOOF né le 18 octobre 2019. (... voir la suite),1,56,1,1093,4896,Mâles exotic shorthair blue point,Auteuil 60390,,,
1508,2019-12-07 10:31:16,2019-12-07 10:31:16,Réduction de l'élevage ! Très beau mâle persan (castré) jeune retraité pur race loof issue de parents (grand Champion International) très beau mato (... voir la suite),1,49,1,800,5563,Jeune retraité red blotched loof (vendu),Cazats 33430,,,
1509,2019-05-08 08:57:56,2019-05-08 08:57:56,"post it du logis de Beaumanoir , disponible , à peine 1.3 kg a 8 mois !!! Sa sœur idem , chiens de poche , reproduction interdite , vaccins fait trè (... voir la suite)",1,27,1,1038,6610,Chiots yorkshire terrier lof *** miniature ***,Gâprée 61390,,,
1510,2019-07-04 09:59:54,2019-07-04 09:59:54,Les chatons de Opalyne et Léo sont nés le 23 Juillet 2019 Portée de 4 chatons DISPONIBLE DE SUITE - PAPRIKA Femelle Lilas Crème Nos bé (... voir la suite),1,25,1,1418,6884,Chatons british shorthair loof,Jussas 17130,,,
1511,2019-01-29 13:22:43,2019-01-29 13:22:43,"Chiots spitz allemand poméranian inscrits au Livre des Origines Français, mariage Iris de French Vanilla et Max de French Vanilla Disponible à partir (... voir la suite)",1,43,1,1981,6797,Iris de french vanilla et max de french vanilla,Pressigny 52500,,,
1512,2019-04-07 15:31:18,2019-04-07 15:31:18,"SQR4, Champion International, petit fils du meilleur de race 2018 et 3 grands champions d'Europe et internationaux en ascendance, notre jeune mâle né (... voir la suite)",1,47,1,203,2896,"Mâle sacré de birmanie sqr4, blue point",Coulommiers 77120,,,
1513,2019-12-29 03:38:55,2019-12-29 03:38:55,À vendre femelle persan bleu et blanche van de 1 an et 1/2 petit modele pas fait pour la reproduction .Elle est à jour de vaccins identifier par puce (... voir la suite),1,22,1,441,2702,Persan femelle ondine,ullins 69600,,,
1514,2019-04-01 20:13:30,2019-04-01 20:13:30,"Mère : JAIA DES ANGES DU REMPART, LOF 684266/65423, Née le 19/04/2014, DNA, ED-0, HD-A, PUCE 250269802580521, Brevetée ring Père : NATO DE L'EMPRE (... voir la suite)",1,43,1,206,2730,A reserver chiots berger allemand,Puyravault 85450,,,
1515,2019-10-19 23:40:47,2019-10-19 23:40:47,"Propose mon teckel kaninchen (miniature) poil dur pour mariage . le petit fait 2kg700 a un super caractere tres enjoue , complet en dents adn fait (... voir la suite)",1,22,1,665,5560,Etalon teckel kaninchen poil dur,Cintray 28300,,,
1516,2019-04-21 15:13:31,2019-04-21 15:13:31,LOOF 2017.30969 250268731925499 Je vous présente New Snow Flake Of Homega.(1100 euros) né le 19 Mai 2017. bleu smoke et blanc van C'est un mâ (... voir la suite),1,19,1,177,3047,A placer mâle maine coon,Sauveterre 30150,,,
1517,2019-07-26 22:13:52,2019-07-26 22:13:52,"Tres jolis petits chatons Exotics Shortairs LOOF , Pharaon ( Brown Blotched Tabby et Blanc )et Popy Des Trois Nobel (Brown spotted Tabby et Blanc ), (... voir la suite)",1,20,1,1637,4351,Chatons exotics shortairs loof disponibles,Béziers 34500,,,
1518,2019-05-25 22:51:16,2019-05-25 22:51:16,"Adorables petites Femelles Persanes LOOF , Piwie et Péronelle Des Trois Nobel , Red Silver Shaded , disponibles à partir de mi-janvier 2020 ; élevé (... voir la suite)",1,21,1,369,7209,Chaton persan loof disponible,Béziers 34500,,,
1519,2019-07-20 23:55:18,2019-07-20 23:55:18,"Voici JANGWANI MUD LARK appelé FLOYD C'est un magnifique mâle sable importé d'Angleterre, issu d'anciennes lignées prestigieuses. FLOYD est un chien (... voir la suite)",1,18,1,1066,3453,Labrador dual purpose - multi-champion disponible pour saillie,Steinbourg 67790,,,
1520,2019-04-05 20:12:38,2019-04-05 20:12:38,L'élevage DES P'TITS LOUS DE L'ALZOU vous propose d'adorables chiots Epagneuls Japonais ou Chin LOF (chien royal japonais) de moins de 4 kg nés le 29 (... voir la suite),1,38,1,881,2624,Adorables chiots epagneuls japonais,Galgon 33133,,,
1521,2019-03-05 22:23:31,2019-03-05 22:23:31,"Disponible dès maintenant, PERLITA, magnifique chiot finnois de Laponie LOF femelle de couleur sable née le 12.08.19. Elle est élevée dans un cadre fa (... voir la suite)",1,58,1,1596,2866,Magnifique chiot finnois de laponie lof,Aulnay-sur-mauldre 78126,,,
1522,2019-01-11 16:48:05,2019-01-11 16:48:05,"Un mâle né le 27 novembre 2019, est disponible pour réservation, il pourra quitter notre domicile aux alentours du 27 février 2020. Pour plus d'info (... voir la suite)",1,10,1,1054,2103,Un mâle maine coon disponible à la réservation,Sartrouville 78500,,,
1523,2019-10-18 13:02:11,2019-10-18 13:02:11,"N'hésitez pas à me contacter via le formulaire, en m'appelant sur mon portable ou me suivre sur ma page facebook DE SOBIGCOON Les heureux parents s (... voir la suite)",1,56,1,1873,5658,Magnifiques chatons nés le 20 février 2020,Martres-sur-morge 63720,,,
1524,2019-08-09 18:44:13,2019-08-09 18:44:13,"Alphonse (British Shorthair Blue Golden Shaded aux yeux verts né en 2015) est à la recherche d'une belle minette british shorthair ou longhair, scotti (... voir la suite)",1,31,1,1086,7813,Mâle british shorthair bleu golden shaded (couleur rare),Thionville 57100,,,
